customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
368.0,2024-11-17,4,5144.77,44.0,3,1,1,311,Hibernating
369.0,2024-11-11,8,9511.23,50.0,3,3,2,332,Potential Loyalists
370.0,2023-07-23,4,21468.68,527.0,3,1,4,314,Hibernating
371.0,2024-09-07,8,16465.54,115.0,3,3,4,334,Loyal Customers
372.0,2024-12-01,8,7765.2300000000005,30.0,3,3,2,332,Potential Loyalists
373.0,2024-11-02,9,15251.03,59.0,3,4,4,344,Loyal Customers
374.0,2024-07-31,5,7191.67,153.0,3,1,2,312,Hibernating
375.0,2024-11-09,4,3547.79,52.0,3,1,1,311,Hibernating
376.0,2024-05-10,7,10706.58,235.0,3,3,3,333,Potential Loyalists
377.0,2024-08-17,3,2819.17,136.0,3,1,1,311,Hibernating
378.0,2024-11-23,5,4500.36,38.0,3,1,1,311,Hibernating
379.0,2024-10-29,9,8330.210000000001,63.0,3,4,2,342,Potential Loyalists
380.0,2024-09-26,4,8678.81,96.0,3,1,2,312,Hibernating
381.0,2024-07-19,5,3810.85,165.0,3,1,1,311,Hibernating
382.0,2024-09-29,6,173940.74,93.0,3,2,5,325,Promising
383.0,2024-09-19,6,9870.11,103.0,3,2,2,322,Hibernating
384.0,2024-06-03,5,3754.46,211.0,3,1,1,311,Hibernating
385.0,2024-12-27,9,14844.07,4.0,3,4,4,344,Loyal Customers
386.0,2024-04-07,9,174741.18,268.0,3,4,5,345,Loyal Customers
387.0,2023-12-20,4,10431.56,377.0,3,1,3,313,Hibernating
388.0,2024-10-24,10,14699.02,68.0,3,5,4,354,Loyal Customers
389.0,2024-07-10,5,5844.21,174.0,3,1,1,311,Hibernating
390.0,2024-11-23,5,11946.27,38.0,3,1,3,313,Hibernating
391.0,2024-10-03,6,9300.93,89.0,3,2,2,322,Hibernating
392.0,2024-05-25,7,3786.66,220.0,3,3,1,331,Potential Loyalists
393.0,2024-12-01,5,14891.089999999998,30.0,3,1,4,314,Hibernating
394.0,2024-12-06,6,7361.33,25.0,3,2,2,322,Hibernating
395.0,2024-11-02,6,7973.59,59.0,3,2,2,322,Hibernating
396.0,2024-03-06,7,17720.31,300.0,3,3,4,334,Loyal Customers
397.0,2024-10-15,6,7769.7,77.0,3,2,2,322,Hibernating
398.0,2024-11-24,11,20435.87,37.0,3,5,4,354,Loyal Customers
399.0,2024-04-06,5,10302.880000000001,269.0,3,1,3,313,Hibernating
400.0,2024-10-10,10,46749.67,82.0,3,5,5,355,Loyal Customers
401.0,2024-12-05,5,4734.26,26.0,3,1,1,311,Hibernating
402.0,2024-07-09,7,10311.93,175.0,3,3,3,333,Potential Loyalists
403.0,2024-05-23,9,6704.55,222.0,3,4,2,342,Potential Loyalists
404.0,2024-10-01,9,11893.25,91.0,3,4,3,343,Potential Loyalists
405.0,2023-11-15,5,7511.9400000000005,412.0,3,1,2,312,Hibernating
406.0,2024-07-20,13,30994.89,164.0,3,5,5,355,Loyal Customers
407.0,2024-06-06,4,3034.3599999999997,208.0,3,1,1,311,Hibernating
408.0,2023-11-20,5,6356.110000000001,407.0,3,1,1,311,Hibernating
409.0,2024-12-12,5,5394.0,19.0,3,1,1,311,Hibernating
410.0,2023-08-15,7,29126.8,504.0,3,3,5,335,Loyal Customers
411.0,2024-10-24,12,14526.5,68.0,3,5,4,354,Loyal Customers
412.0,2024-10-22,9,25134.7,70.0,3,4,5,345,Loyal Customers
413.0,2024-11-24,7,25200.95,37.0,3,3,5,335,Loyal Customers
414.0,2024-06-18,8,12489.55,196.0,3,3,3,333,Potential Loyalists
415.0,2024-09-07,7,6800.21,115.0,3,3,2,332,Potential Loyalists
416.0,2024-08-15,9,15829.41,138.0,3,4,4,344,Loyal Customers
417.0,2024-12-06,4,5452.67,25.0,3,1,1,311,Hibernating
418.0,2024-12-30,4,4309.71,1.0,3,1,1,311,Hibernating
419.0,2024-12-29,7,61233.44,2.0,3,3,5,335,Loyal Customers
420.0,2024-08-21,5,5161.41,132.0,3,1,1,311,Hibernating
421.0,2024-02-09,5,8204.48,326.0,3,1,2,312,Hibernating
422.0,2024-12-17,7,6403.86,14.0,3,3,1,331,Potential Loyalists
423.0,2024-12-01,16,52867.579999999994,30.0,3,5,5,355,Loyal Customers
424.0,2024-11-04,9,10406.92,57.0,3,4,3,343,Potential Loyalists
425.0,2023-07-10,5,5556.26,540.0,3,1,1,311,Hibernating
426.0,2024-11-13,9,22564.86,48.0,3,4,5,345,Loyal Customers
427.0,2024-11-16,12,134355.29,45.0,3,5,5,355,Loyal Customers
428.0,2024-05-11,8,51059.969999999994,234.0,3,3,5,335,Loyal Customers
429.0,2023-10-25,4,17492.32,433.0,3,1,4,314,Hibernating
430.0,2024-12-17,5,9836.71,14.0,3,1,2,312,Hibernating
431.0,2024-07-12,6,4372.44,172.0,3,2,1,321,Hibernating
432.0,2024-11-13,8,19443.9,48.0,3,3,4,334,Loyal Customers
433.0,2024-11-15,9,13484.84,46.0,3,4,3,343,Potential Loyalists
434.0,2024-09-06,7,6032.67,116.0,3,3,1,331,Potential Loyalists
435.0,2024-10-08,11,14543.42,84.0,3,5,4,354,Loyal Customers
436.0,2024-10-07,7,32731.999999999996,85.0,3,3,5,335,Loyal Customers
437.0,2024-09-21,11,14117.28,101.0,3,5,3,353,Potential Loyalists
438.0,2024-08-04,7,15876.619999999999,149.0,3,3,4,334,Loyal Customers
439.0,2024-02-19,7,17878.6,316.0,3,3,4,334,Loyal Customers
440.0,2024-10-16,9,17914.27,76.0,3,4,4,344,Loyal Customers
441.0,2024-07-19,9,13229.67,165.0,3,4,3,343,Potential Loyalists
442.0,2024-12-16,8,412839.96,15.0,3,3,5,335,Loyal Customers
443.0,2024-10-14,5,5147.39,78.0,3,1,1,311,Hibernating
444.0,2024-09-06,4,10413.81,116.0,3,1,3,313,Hibernating
445.0,2024-05-15,10,19427.81,230.0,3,5,4,354,Loyal Customers
446.0,2024-07-10,7,7594.9,174.0,3,3,2,332,Potential Loyalists
447.0,2023-12-11,4,4669.4,386.0,3,1,1,311,Hibernating
448.0,2024-11-24,12,15550.95,37.0,3,5,4,354,Loyal Customers
449.0,2024-11-15,8,12889.73,46.0,3,3,3,333,Potential Loyalists
450.0,2024-05-20,9,19594.18,225.0,3,4,4,344,Loyal Customers
451.0,2024-11-28,9,23777.41,33.0,3,4,5,345,Loyal Customers
452.0,2024-09-26,9,14568.93,96.0,3,4,4,344,Loyal Customers
453.0,2024-09-13,8,18412.37,109.0,3,3,4,334,Loyal Customers
454.0,2024-12-11,6,19535.16,20.0,3,2,4,324,Promising
455.0,2024-09-27,7,5444.71,95.0,3,3,1,331,Potential Loyalists
456.0,2024-04-26,7,14938.1,249.0,3,3,4,334,Loyal Customers
457.0,2024-11-21,7,7689.24,40.0,3,3,2,332,Potential Loyalists
458.0,2024-10-07,7,7066.9,85.0,3,3,2,332,Potential Loyalists
459.0,2024-02-11,12,13947.51,324.0,3,5,3,353,Potential Loyalists
460.0,2024-08-29,8,31306.21,124.0,3,3,5,335,Loyal Customers
461.0,2024-03-28,6,4808.42,278.0,3,2,1,321,Hibernating
462.0,2024-08-25,5,19278.3,128.0,3,1,4,314,Hibernating
463.0,2024-12-02,12,12799.78,29.0,3,5,3,353,Potential Loyalists
464.0,2024-06-13,6,149050.13,201.0,3,2,5,325,Promising
465.0,2024-11-20,10,17370.45,41.0,3,5,4,354,Loyal Customers
466.0,2023-03-02,2,438.51,670.0,3,1,1,311,Hibernating
467.0,2024-11-21,8,9778.35,40.0,3,3,2,332,Potential Loyalists
468.0,2024-08-20,10,23292.03,133.0,3,5,5,355,Loyal Customers
469.0,2024-03-12,5,7711.81,294.0,3,1,2,312,Hibernating
470.0,2024-08-23,5,4398.24,130.0,3,1,1,311,Hibernating
471.0,2024-08-12,10,16052.26,141.0,3,5,4,354,Loyal Customers
472.0,2023-10-06,5,4656.19,452.0,3,1,1,311,Hibernating
473.0,2024-06-29,7,1377774.2000000002,185.0,3,3,5,335,Loyal Customers
474.0,2024-10-02,11,24064.38,90.0,3,5,5,355,Loyal Customers
475.0,2024-12-17,11,16066.470000000001,14.0,3,5,4,354,Loyal Customers
476.0,2023-01-30,3,10325.38,701.0,3,1,3,313,Hibernating
477.0,2024-01-16,7,10582.42,350.0,3,3,3,333,Potential Loyalists
478.0,2024-10-31,7,5768.6900000000005,61.0,3,3,1,331,Potential Loyalists
479.0,2024-03-12,8,5314.65,294.0,3,3,1,331,Potential Loyalists
480.0,2024-11-08,8,9543.44,53.0,3,3,2,332,Potential Loyalists
481.0,2024-09-05,7,9304.24,117.0,3,3,2,332,Potential Loyalists
482.0,2024-05-23,4,6116.38,222.0,3,1,1,311,Hibernating
483.0,2023-12-09,4,3157.73,388.0,3,1,1,311,Hibernating
484.0,2024-07-17,6,9432.52,167.0,3,2,2,322,Hibernating
485.0,2024-09-21,4,9019.85,101.0,3,1,2,312,Hibernating
486.0,2024-07-22,6,21591.37,162.0,3,2,4,324,Promising
487.0,2024-05-03,8,606816.96,242.0,3,3,5,335,Loyal Customers
488.0,2024-10-20,7,18391.81,72.0,3,3,4,334,Loyal Customers
489.0,2023-11-28,10,13938.55,399.0,3,5,3,353,Potential Loyalists
490.0,2024-07-26,8,14331.2,158.0,3,3,3,333,Potential Loyalists
491.0,2024-07-20,10,17956.68,164.0,3,5,4,354,Loyal Customers
492.0,2024-11-25,8,12925.220000000001,36.0,3,3,3,333,Potential Loyalists
493.0,2024-11-06,4,3661.9800000000005,55.0,3,1,1,311,Hibernating
494.0,2023-01-30,6,18747.8,701.0,3,2,4,324,Promising
495.0,2024-12-01,10,220081.25,30.0,3,5,5,355,Loyal Customers
496.0,2024-06-02,3,2572.83,212.0,3,1,1,311,Hibernating
497.0,2024-12-26,12,34756.56,5.0,3,5,5,355,Loyal Customers
498.0,2024-11-12,6,14746.130000000001,49.0,3,2,4,324,Promising
499.0,2024-12-08,10,16148.65,23.0,3,5,4,354,Loyal Customers
500.0,2024-12-05,11,40308.16,26.0,3,5,5,355,Loyal Customers
501.0,2024-02-21,4,3766.87,314.0,3,1,1,311,Hibernating
502.0,2023-08-06,5,2528.65,513.0,3,1,1,311,Hibernating
503.0,2024-04-27,3,6553.679999999999,248.0,3,1,1,311,Hibernating
504.0,2024-03-04,5,10922.23,302.0,3,1,3,313,Hibernating
505.0,2024-11-18,4,3301.81,43.0,3,1,1,311,Hibernating
506.0,2024-06-15,4,10954.01,199.0,3,1,3,313,Hibernating
507.0,2024-11-30,7,175339.43,31.0,3,3,5,335,Loyal Customers
508.0,2024-11-12,9,18817.03,49.0,3,4,4,344,Loyal Customers
509.0,2024-12-16,6,20342.03,15.0,3,2,4,324,Promising
510.0,2024-12-14,6,7975.1,17.0,3,2,2,322,Hibernating
511.0,2024-12-20,5,7153.3,11.0,3,1,2,312,Hibernating
512.0,2024-12-16,9,12033.91,15.0,3,4,3,343,Potential Loyalists
513.0,2024-11-05,7,6189.01,56.0,3,3,1,331,Potential Loyalists
514.0,2023-08-12,5,6096.969999999999,507.0,3,1,1,311,Hibernating
515.0,2024-03-18,5,11882.410000000002,288.0,3,1,3,313,Hibernating
516.0,2024-12-13,8,12535.65,18.0,3,3,3,333,Potential Loyalists
517.0,2024-03-03,1,746.18,303.0,3,1,1,311,Hibernating
518.0,2024-11-27,7,18205.71,34.0,3,3,4,334,Loyal Customers
519.0,2024-12-20,4,3724.63,11.0,3,1,1,311,Hibernating
520.0,2024-09-19,8,10275.57,103.0,3,3,3,333,Potential Loyalists
521.0,2024-12-27,13,20018.59,4.0,3,5,4,354,Loyal Customers
522.0,2024-06-22,9,26978.2,192.0,3,4,5,345,Loyal Customers
523.0,2024-08-20,9,13719.4,133.0,3,4,3,343,Potential Loyalists
524.0,2024-08-27,8,17748.81,126.0,3,3,4,334,Loyal Customers
525.0,2024-11-04,9,10279.96,57.0,3,4,3,343,Potential Loyalists
526.0,2024-11-12,10,20946.81,49.0,3,5,4,354,Loyal Customers
527.0,2024-12-21,6,4940.88,10.0,3,2,1,321,Hibernating
528.0,2024-09-09,6,9757.62,113.0,3,2,2,322,Hibernating
529.0,2024-12-27,6,10412.27,4.0,3,2,3,323,Hibernating
530.0,2024-12-28,7,9303.58,3.0,3,3,2,332,Potential Loyalists
531.0,2024-10-20,14,22366.27,72.0,3,5,5,355,Loyal Customers
532.0,2024-07-05,11,20154.17,179.0,3,5,4,354,Loyal Customers
533.0,2024-08-04,6,215526.33,149.0,3,2,5,325,Promising
534.0,2024-08-06,4,1938.24,147.0,3,1,1,311,Hibernating
535.0,2024-08-26,3,1725.6799999999998,127.0,3,1,1,311,Hibernating
536.0,2024-12-20,6,8090.85,11.0,3,2,2,322,Hibernating
537.0,2024-11-14,12,19002.71,47.0,3,5,4,354,Loyal Customers
538.0,2023-02-25,4,22201.64,675.0,3,1,5,315,Promising
539.0,2023-12-18,4,9001.8,379.0,3,1,2,312,Hibernating
540.0,2024-05-09,7,9716.09,236.0,3,3,2,332,Potential Loyalists
541.0,2024-12-17,7,8882.98,14.0,3,3,2,332,Potential Loyalists
542.0,2024-10-23,8,25218.25,69.0,3,3,5,335,Loyal Customers
543.0,2024-08-13,8,22141.93,140.0,3,3,5,335,Loyal Customers
544.0,2024-11-17,7,8202.98,44.0,3,3,2,332,Potential Loyalists
545.0,2024-08-05,12,257166.27,148.0,3,5,5,355,Loyal Customers
546.0,2024-11-08,9,150018.78,53.0,3,4,5,345,Loyal Customers
547.0,2024-08-08,5,287447.67,145.0,3,1,5,315,Promising
548.0,2024-11-22,9,15754.34,39.0,3,4,4,344,Loyal Customers
549.0,2024-12-24,5,6557.0,7.0,3,1,1,311,Hibernating
550.0,2024-01-20,4,12632.960000000001,346.0,3,1,3,313,Hibernating
551.0,2024-12-19,7,18023.91,12.0,3,3,4,334,Loyal Customers
552.0,2024-06-16,5,8395.14,198.0,3,1,2,312,Hibernating
553.0,2024-11-19,7,7088.86,42.0,3,3,2,332,Potential Loyalists
554.0,2024-08-14,9,18567.59,139.0,3,4,4,344,Loyal Customers
555.0,2024-04-25,7,406821.13,250.0,3,3,5,335,Loyal Customers
556.0,2024-08-09,7,6110.49,144.0,3,3,1,331,Potential Loyalists
557.0,2024-09-16,6,21678.85,106.0,3,2,4,324,Promising
558.0,2024-08-16,9,426188.43999999994,137.0,3,4,5,345,Loyal Customers
559.0,2024-12-30,8,13149.7,1.0,3,3,3,333,Potential Loyalists
560.0,2023-08-19,1,1852.21,500.0,3,1,1,311,Hibernating
561.0,2024-12-23,7,4092.92,8.0,3,3,1,331,Potential Loyalists
562.0,2024-11-18,11,150917.25,43.0,3,5,5,355,Loyal Customers
563.0,2024-10-05,8,10150.33,87.0,3,3,2,332,Potential Loyalists
564.0,2024-09-07,6,6673.47,115.0,3,2,2,322,Hibernating
565.0,2024-11-26,9,12208.68,35.0,3,4,3,343,Potential Loyalists
566.0,2024-08-16,5,5839.15,137.0,3,1,1,311,Hibernating
567.0,2024-11-25,8,800143.23,36.0,3,3,5,335,Loyal Customers
568.0,2024-11-24,15,29207.01,37.0,3,5,5,355,Loyal Customers
569.0,2024-06-08,6,6178.74,206.0,3,2,1,321,Hibernating
570.0,2024-02-16,5,3550.2799999999997,319.0,3,1,1,311,Hibernating
571.0,2024-04-09,7,63215.76,266.0,3,3,5,335,Loyal Customers
572.0,2024-05-18,6,25618.77,227.0,3,2,5,325,Promising
573.0,2023-06-23,6,9552.06,557.0,3,2,2,322,Hibernating
574.0,2024-12-09,12,53017.9,22.0,3,5,5,355,Loyal Customers
575.0,2024-10-27,9,13696.55,65.0,3,4,3,343,Potential Loyalists
576.0,2024-10-02,7,18038.14,90.0,3,3,4,334,Loyal Customers
577.0,2024-03-14,10,809088.22,292.0,3,5,5,355,Loyal Customers
578.0,2024-09-18,9,14189.82,104.0,3,4,3,343,Potential Loyalists
579.0,2023-11-24,6,512409.01,403.0,3,2,5,325,Promising
580.0,2023-12-03,3,7834.139999999999,394.0,3,1,2,312,Hibernating
581.0,2024-10-16,6,5929.93,76.0,3,2,1,321,Hibernating
582.0,2024-08-15,9,6777.62,138.0,3,4,2,342,Potential Loyalists
583.0,2024-10-01,8,22807.21,91.0,3,3,5,335,Loyal Customers
584.0,2023-09-20,5,12851.210000000001,468.0,3,1,3,313,Hibernating
585.0,2024-11-05,5,4495.349999999999,56.0,3,1,1,311,Hibernating
586.0,2024-07-20,7,8446.11,164.0,3,3,2,332,Potential Loyalists
587.0,2024-12-27,7,12508.599999999999,4.0,3,3,3,333,Potential Loyalists
588.0,2024-11-02,9,14350.43,59.0,3,4,3,343,Potential Loyalists
589.0,2024-12-10,7,8827.07,21.0,3,3,2,332,Potential Loyalists
590.0,2024-04-03,4,4159.17,272.0,3,1,1,311,Hibernating
591.0,2024-06-03,6,263502.94,211.0,3,2,5,325,Promising
592.0,2024-12-25,4,4933.72,6.0,3,1,1,311,Hibernating
593.0,2024-11-03,7,11622.51,58.0,3,3,3,333,Potential Loyalists
594.0,2024-02-05,4,6201.86,330.0,3,1,1,311,Hibernating
595.0,2024-11-05,10,11964.4,56.0,3,5,3,353,Potential Loyalists
596.0,2024-11-16,6,7707.34,45.0,3,2,2,322,Hibernating
597.0,2024-11-20,3,6092.79,41.0,3,1,1,311,Hibernating
598.0,2024-06-10,7,11292.92,204.0,3,3,3,333,Potential Loyalists
599.0,2024-06-26,4,9422.85,188.0,3,1,2,312,Hibernating
600.0,2024-12-29,8,332447.19,2.0,3,3,5,335,Loyal Customers
601.0,2024-10-06,3,2183.3,86.0,3,1,1,311,Hibernating
602.0,2024-12-07,9,20256.44,24.0,3,4,4,344,Loyal Customers
603.0,2024-12-07,7,12392.58,24.0,3,3,3,333,Potential Loyalists
604.0,2024-11-30,6,4541.7699999999995,31.0,3,2,1,321,Hibernating
605.0,2024-09-10,8,14708.11,112.0,3,3,4,334,Loyal Customers
606.0,2024-12-26,11,26668.84,5.0,3,5,5,355,Loyal Customers
607.0,2024-11-04,9,15606.64,57.0,3,4,4,344,Loyal Customers
608.0,2024-12-09,8,8866.27,22.0,3,3,2,332,Potential Loyalists
609.0,2024-08-07,8,12125.449999999999,146.0,3,3,3,333,Potential Loyalists
610.0,2024-12-13,7,141848.71999999997,18.0,3,3,5,335,Loyal Customers
611.0,2024-12-24,9,17410.45,7.0,3,4,4,344,Loyal Customers
612.0,2024-11-26,7,142824.05000000002,35.0,3,3,5,335,Loyal Customers
613.0,2024-12-08,9,10004.730000000001,23.0,3,4,2,342,Potential Loyalists
614.0,2024-10-22,5,6036.13,70.0,3,1,1,311,Hibernating
615.0,2024-10-12,5,2885.79,80.0,3,1,1,311,Hibernating
616.0,2024-05-07,9,10011.960000000001,238.0,3,4,2,342,Potential Loyalists
617.0,2024-11-11,8,9306.460000000001,50.0,3,3,2,332,Potential Loyalists
618.0,2024-11-04,7,21592.95,57.0,3,3,4,334,Loyal Customers
619.0,2024-03-07,6,19947.48,299.0,3,2,4,324,Promising
620.0,2024-10-22,8,17564.81,70.0,3,3,4,334,Loyal Customers
621.0,2024-04-21,11,36473.46,254.0,3,5,5,355,Loyal Customers
622.0,2023-12-13,2,1094.47,384.0,3,1,1,311,Hibernating
623.0,2024-01-02,4,6463.24,364.0,3,1,1,311,Hibernating
624.0,2024-09-20,8,21338.309999999998,102.0,3,3,4,334,Loyal Customers
626.0,2024-11-24,9,13384.95,37.0,3,4,3,343,Potential Loyalists
627.0,2024-10-15,6,9350.31,77.0,3,2,2,322,Hibernating
628.0,2024-12-02,10,7252.49,29.0,3,5,2,352,Potential Loyalists
629.0,2024-11-05,11,22952.65,56.0,3,5,5,355,Loyal Customers
630.0,2023-12-27,9,344644.89999999997,370.0,3,4,5,345,Loyal Customers
631.0,2023-07-24,6,22056.52,526.0,3,2,4,324,Promising
632.0,2024-10-03,11,16069.69,89.0,3,5,4,354,Loyal Customers
633.0,2024-07-23,9,11149.72,161.0,3,4,3,343,Potential Loyalists
634.0,2024-10-18,6,8598.93,74.0,3,2,2,322,Hibernating
635.0,2024-11-22,10,16633.059999999998,39.0,3,5,4,354,Loyal Customers
636.0,2024-10-14,10,11168.779999999999,78.0,3,5,3,353,Potential Loyalists
637.0,2024-12-19,12,15688.06,12.0,3,5,4,354,Loyal Customers
638.0,2024-10-02,6,9835.53,90.0,3,2,2,322,Hibernating
639.0,2024-08-15,5,3071.23,138.0,3,1,1,311,Hibernating
640.0,2024-08-01,3,4727.0199999999995,152.0,3,1,1,311,Hibernating
641.0,2024-07-28,8,21487.09,156.0,3,3,4,334,Loyal Customers
642.0,2024-11-08,13,17497.13,53.0,3,5,4,354,Loyal Customers
643.0,2024-09-18,10,13083.3,104.0,3,5,3,353,Potential Loyalists
644.0,2024-10-21,10,49862.590000000004,71.0,3,5,5,355,Loyal Customers
645.0,2024-09-17,7,11800.189999999999,105.0,3,3,3,333,Potential Loyalists
646.0,2024-06-16,4,10651.45,198.0,3,1,3,313,Hibernating
647.0,2023-10-29,5,4612.99,429.0,3,1,1,311,Hibernating
648.0,2024-10-03,10,1017833.45,89.0,3,5,5,355,Loyal Customers
649.0,2024-10-14,5,7792.39,78.0,3,1,2,312,Hibernating
650.0,2024-10-17,6,5128.91,75.0,3,2,1,321,Hibernating
651.0,2024-02-26,4,2194.06,309.0,3,1,1,311,Hibernating
652.0,2024-12-30,8,12759.8,1.0,3,3,3,333,Potential Loyalists
653.0,2024-09-10,9,21059.83,112.0,3,4,4,344,Loyal Customers
654.0,2024-12-23,7,3766.81,8.0,3,3,1,331,Potential Loyalists
655.0,2024-04-14,7,8862.38,261.0,3,3,2,332,Potential Loyalists
656.0,2024-08-14,9,22260.03,139.0,3,4,5,345,Loyal Customers
657.0,2024-11-05,9,6895.24,56.0,3,4,2,342,Potential Loyalists
658.0,2024-07-05,7,10711.14,179.0,3,3,3,333,Potential Loyalists
659.0,2023-11-16,4,9646.01,411.0,3,1,2,312,Hibernating
660.0,2024-10-01,5,5757.67,91.0,3,1,1,311,Hibernating
661.0,2024-11-20,9,16516.81,41.0,3,4,4,344,Loyal Customers
662.0,2024-10-31,8,10418.68,61.0,3,3,3,333,Potential Loyalists
663.0,2024-12-16,9,5459.23,15.0,3,4,1,341,Potential Loyalists
664.0,2024-12-06,9,23085.89,25.0,3,4,5,345,Loyal Customers
665.0,2024-11-25,5,1436.08,36.0,3,1,1,311,Hibernating
666.0,2024-08-14,7,11913.56,139.0,3,3,3,333,Potential Loyalists
667.0,2024-04-07,7,9720.01,268.0,3,3,2,332,Potential Loyalists
668.0,2024-11-15,13,416079.27,46.0,3,5,5,355,Loyal Customers
669.0,2024-10-06,7,23108.14,86.0,3,3,5,335,Loyal Customers
670.0,2024-10-12,11,10756.28,80.0,3,5,3,353,Potential Loyalists
671.0,2024-06-06,4,7031.5,208.0,3,1,2,312,Hibernating
672.0,2024-06-27,11,17011.31,187.0,3,5,4,354,Loyal Customers
673.0,2024-05-02,6,14367.36,243.0,3,2,3,323,Hibernating
674.0,2024-09-12,7,11646.97,110.0,3,3,3,333,Potential Loyalists
675.0,2024-12-10,13,23386.14,21.0,3,5,5,355,Loyal Customers
676.0,2023-07-23,3,203108.93,527.0,3,1,5,315,Promising
677.0,2024-11-21,9,13218.75,40.0,3,4,3,343,Potential Loyalists
678.0,2024-09-11,4,13267.57,111.0,3,1,3,313,Hibernating
679.0,2024-11-09,10,27615.63,52.0,3,5,5,355,Loyal Customers
680.0,2024-08-30,6,9579.380000000001,123.0,3,2,2,322,Hibernating
681.0,2024-10-12,9,26479.76,80.0,3,4,5,345,Loyal Customers
682.0,2024-09-26,9,11941.76,96.0,3,4,3,343,Potential Loyalists
683.0,2024-10-21,5,6882.93,71.0,3,1,2,312,Hibernating
684.0,2024-06-13,12,18968.27,201.0,3,5,4,354,Loyal Customers
685.0,2024-11-28,6,7011.73,33.0,3,2,2,322,Hibernating
686.0,2024-09-10,8,21006.370000000003,112.0,3,3,4,334,Loyal Customers
687.0,2024-12-25,6,4303.1,6.0,3,2,1,321,Hibernating
688.0,2024-07-10,12,20691.34,174.0,3,5,4,354,Loyal Customers
689.0,2024-12-09,5,2838.0299999999997,22.0,3,1,1,311,Hibernating
690.0,2024-07-08,8,14566.87,176.0,3,3,4,334,Loyal Customers
691.0,2024-05-04,7,16306.2,241.0,3,3,4,334,Loyal Customers
692.0,2024-09-06,7,8030.67,116.0,3,3,2,332,Potential Loyalists
693.0,2024-02-26,9,16149.64,309.0,3,4,4,344,Loyal Customers
694.0,2024-12-18,11,22568.23,13.0,3,5,5,355,Loyal Customers
695.0,2024-07-08,6,20651.32,176.0,3,2,4,324,Promising
696.0,2024-10-08,7,7896.96,84.0,3,3,2,332,Potential Loyalists
697.0,2024-09-23,4,8320.65,99.0,3,1,2,312,Hibernating
698.0,2024-05-20,11,349899.47000000003,225.0,3,5,5,355,Loyal Customers
699.0,2024-08-13,8,13780.24,140.0,3,3,3,333,Potential Loyalists
700.0,2022-03-05,2,2826.58,1032.0,3,1,1,311,Hibernating
701.0,2024-12-04,10,11965.47,27.0,3,5,3,353,Potential Loyalists
702.0,2024-10-18,9,176176.27,74.0,3,4,5,345,Loyal Customers
703.0,2024-11-06,7,13400.24,55.0,3,3,3,333,Potential Loyalists
704.0,2024-12-21,7,9428.39,10.0,3,3,2,332,Potential Loyalists
705.0,2024-06-24,2,3788.28,190.0,3,1,1,311,Hibernating
706.0,2024-11-26,6,15613.39,35.0,3,2,4,324,Promising
707.0,2024-10-23,6,11901.63,69.0,3,2,3,323,Hibernating
708.0,2024-12-08,7,13084.13,23.0,3,3,3,333,Potential Loyalists
709.0,2024-11-12,5,35444.9,49.0,3,1,5,315,Promising
710.0,2024-09-26,7,6279.11,96.0,3,3,1,331,Potential Loyalists
711.0,2024-10-09,8,73588.43000000001,83.0,3,3,5,335,Loyal Customers
712.0,2024-05-15,12,20138.11,230.0,3,5,4,354,Loyal Customers
713.0,2024-10-11,4,3345.17,81.0,3,1,1,311,Hibernating
714.0,2024-11-23,6,17001.44,38.0,3,2,4,324,Promising
715.0,2024-10-10,8,8226.0,82.0,3,3,2,332,Potential Loyalists
716.0,2024-10-06,9,8961.73,86.0,3,4,2,342,Potential Loyalists
717.0,2024-11-25,9,791638.8400000001,36.0,3,4,5,345,Loyal Customers
718.0,2024-06-11,11,23097.28,203.0,3,5,5,355,Loyal Customers
719.0,2024-11-20,6,7375.67,41.0,3,2,2,322,Hibernating
720.0,2024-12-05,8,11158.369999999999,26.0,3,3,3,333,Potential Loyalists
721.0,2024-12-21,6,344802.10000000003,10.0,3,2,5,325,Promising
722.0,2024-11-13,7,8781.41,48.0,3,3,2,332,Potential Loyalists
723.0,2024-10-18,7,16398.7,74.0,3,3,4,334,Loyal Customers
724.0,2024-07-08,4,2180.12,176.0,3,1,1,311,Hibernating
725.0,2024-12-08,8,13320.07,23.0,3,3,3,333,Potential Loyalists
726.0,2024-12-19,7,13060.01,12.0,3,3,3,333,Potential Loyalists
727.0,2024-08-07,11,25664.75,146.0,3,5,5,355,Loyal Customers
728.0,2024-07-09,8,43625.590000000004,175.0,3,3,5,335,Loyal Customers
729.0,2024-04-15,8,265700.77,260.0,3,3,5,335,Loyal Customers
730.0,2024-07-04,6,12104.119999999999,180.0,3,2,3,323,Hibernating
731.0,2024-11-14,9,10332.02,47.0,3,4,3,343,Potential Loyalists
732.0,2024-07-07,7,12530.09,177.0,3,3,3,333,Potential Loyalists
733.0,2024-12-21,15,29366.69,10.0,3,5,5,355,Loyal Customers
734.0,2024-07-27,4,1097.46,157.0,3,1,1,311,Hibernating
735.0,2024-12-07,9,7813.47,24.0,3,4,2,342,Potential Loyalists
736.0,2024-04-27,7,11104.21,248.0,3,3,3,333,Potential Loyalists
