order_id,customer_id,order_date,ship_date,delivery_date,channel,payment_method,shipping_cost,discount_amount,status,city,state,country,orphaned_order,order_year,order_month,order_dow
177,8196.0,2023-12-11,2023-12-16,2023-12-26,Mobile App,Apple Pay,10.91,0.0,Completed,Burchport,WI,US,0,2023.0,2023-12,Monday
178,7543.0,2022-01-05,,,Online,BNPL,2.8,32.96,Completed,Ronaldport,NC,US,0,2022.0,2022-01,Wednesday
179,9283.0,2022-07-04,,,Wholesale,BNPL,17.75,51.8,Completed,East Edward,CA,US,0,2022.0,2022-07,Monday
180,8005.0,2024-04-18,2024-04-22,2024-04-26,In-Store,Debit Card,13.21,0.0,Completed,Port Seanmouth,GA,US,0,2024.0,2024-04,Thursday
181,1179.0,2022-06-04,2022-06-06,2022-06-15,Wholesale,Gift Card,7.12,49.76,Completed,East Carlamouth,WI,US,0,2022.0,2022-06,Saturday
182,4159.0,,2022-12-04,2022-12-14,Social Commerce,Credit Card,17.39,0.0,Refunded,West Kimberlyville,MA,US,0,,,
183,1636.0,2022-01-27,2022-01-31,2022-02-07,In-Store,PayPal,17.55,86.27,Cancelled,Johnsonmouth,AZ,US,0,2022.0,2022-01,Thursday
184,7865.0,2022-11-20,2022-11-26,2022-12-06,Wholesale,Cash,23.89,0.0,Completed,Baileyhaven,MD,US,0,2022.0,2022-11,Sunday
185,9965.0,2024-06-13,,,Online,PayPal,15.9,0.0,Completed,Janetburgh,NC,US,0,2024.0,2024-06,Thursday
186,627.0,2022-06-02,2022-06-04,2022-06-12,Mobile App,Credit Card,0.09,0.0,Completed,Lake Cameronfurt,MD,US,0,2022.0,2022-06,Thursday
187,264.0,2022-04-23,2022-04-24,2022-04-30,Social Commerce,Cash,19.52,0.0,Shipped,East Valerie,TN,US,0,2022.0,2022-04,Saturday
188,4279.0,2024-05-11,2024-05-18,2024-05-26,Social Commerce,Cash,24.53,0.0,Completed,North Markbury,TX,US,0,2024.0,2024-05,Saturday
189,8.0,2024-07-13,2024-07-20,2024-07-28,Mobile App,Apple Pay,23.14,18.72,Cancelled,Brownbury,TX,US,0,2024.0,2024-07,Saturday
190,7867.0,2023-04-07,2023-04-10,2023-04-17,Online,Gift Card,3.87,32.24,Completed,Lake Phillip,TN,US,0,2023.0,2023-04,Friday
191,779.0,2022-09-13,2022-09-14,2022-09-23,Online,Credit Card,11.26,0.0,Completed,North Nancy,PA,US,0,2022.0,2022-09,Tuesday
192,9273.0,2022-11-05,2022-11-07,2022-11-16,In-Store,Cash,7.49,86.02,Completed,New Jessicaville,IL,US,0,2022.0,2022-11,Saturday
193,6514.0,2022-09-22,2022-09-23,2022-09-27,In-Store,BNPL,20.18,0.0,Completed,Port Brandon,IL,US,0,2022.0,2022-09,Thursday
194,7484.0,2022-11-24,2022-11-26,2022-12-06,In-Store,Apple Pay,16.89,13.86,Completed,South Holly,VA,US,0,2022.0,2022-11,Thursday
195,7230.0,2022-11-04,2022-11-05,2022-11-12,In-Store,PayPal,21.21,0.0,Completed,Kevinland,FL,US,0,2022.0,2022-11,Friday
196,7752.0,2022-09-22,2022-09-23,2022-10-02,In-Store,BNPL,15.82,27.78,Completed,Karinaland,NC,US,0,2022.0,2022-09,Thursday
197,64.0,2022-01-13,2022-01-15,,Wholesale,Apple Pay,5.31,93.16,Shipped,Diazmouth,NC,US,0,2022.0,2022-01,Thursday
198,9312.0,2023-11-08,2023-11-15,2023-11-21,Online,Apple Pay,20.55,0.0,Completed,Paulton,NJ,US,0,2023.0,2023-11,Wednesday
199,2721.0,2023-01-27,2023-02-03,2023-02-09,Mobile App,BNPL,15.46,3.76,Processing,East Tiffany,IL,US,0,2023.0,2023-01,Friday
200,2392.0,2024-02-14,2024-02-15,2024-02-20,Social Commerce,Credit Card,2.43,70.01,Processing,Dorseyburgh,TN,US,0,2024.0,2024-02,Wednesday
201,8729.0,2022-12-04,2022-12-07,2022-12-14,Social Commerce,Debit Card,17.48,0.0,Completed,Edwardsview,FL,US,0,2022.0,2022-12,Sunday
202,9383.0,2024-05-31,2024-06-06,2024-06-15,In-Store,BNPL,1.88,53.0,Shipped,West Sarah,NC,US,0,2024.0,2024-05,Friday
203,2429.0,2024-02-01,2024-02-06,2024-02-16,Social Commerce,Gift Card,8.46,7.91,Cancelled,Taylortown,NJ,US,0,2024.0,2024-02,Thursday
204,5068.0,2024-04-11,,,Online,Cash,12.78,0.0,Completed,Port Austinton,FL,US,0,2024.0,2024-04,Thursday
205,4440.0,2024-11-12,2024-11-15,2024-11-19,In-Store,Apple Pay,9.89,0.0,Cancelled,Port Lindseyhaven,MA,US,0,2024.0,2024-11,Tuesday
206,3553.0,2023-03-20,2023-03-25,2023-03-28,Online,BNPL,19.7,0.0,Completed,East Brettborough,NY,US,0,2023.0,2023-03,Monday
207,1210.0,2023-11-10,,,Mobile App,PayPal,20.15,0.0,Completed,North Sharon,IL,US,0,2023.0,2023-11,Friday
208,681.0,2022-11-07,2022-11-13,2022-11-21,In-Store,Credit Card,10.4,0.49,Cancelled,New Johnmouth,NY,US,0,2022.0,2022-11,Monday
209,8142.0,2022-11-06,2022-11-11,2022-11-19,Wholesale,Cash,2.28,0.0,Completed,Sullivanfort,NY,US,0,2022.0,2022-11,Sunday
210,2694.0,2024-08-09,2024-08-14,2024-08-24,Mobile App,BNPL,22.99,0.0,Cancelled,Lake Rachelchester,NJ,US,0,2024.0,2024-08,Friday
211,2195.0,2023-11-12,2023-11-18,2023-11-24,Online,PayPal,2.47,0.0,Shipped,North Thomasville,MI,US,0,2023.0,2023-11,Sunday
212,1763.0,2024-12-07,2024-12-14,2024-12-24,Mobile App,Credit Card,1.61,15.81,Shipped,Port Davidfurt,IL,US,0,2024.0,2024-12,Saturday
213,3016.0,2023-01-17,2023-01-23,2023-01-26,Social Commerce,PayPal,21.84,0.0,Cancelled,Dawnview,VA,US,0,2023.0,2023-01,Tuesday
214,5110.0,2024-06-10,2024-06-17,2024-06-23,Social Commerce,Debit Card,22.14,0.0,Completed,New Tylermouth,TN,US,0,2024.0,2024-06,Monday
215,5076.0,2024-10-17,2024-10-20,2024-10-30,Mobile App,Gift Card,7.61,17.03,Refunded,Beckbury,GA,US,0,2024.0,2024-10,Thursday
216,3922.0,2022-05-14,2022-05-18,2022-05-24,Mobile App,Cash,5.41,0.0,Completed,South Josefort,PA,US,0,2022.0,2022-05,Saturday
217,7767.0,2024-03-23,2024-03-27,2024-04-01,Online,BNPL,11.41,124.64,Shipped,Gonzalezbury,MA,US,0,2024.0,2024-03,Saturday
218,1210.0,2022-08-14,2022-08-17,2022-08-26,In-Store,Credit Card,4.16,0.0,Completed,South Steven,WI,US,0,2022.0,2022-08,Sunday
219,2283.0,2022-09-04,2022-09-08,2022-09-18,In-Store,Apple Pay,11.31,0.0,Completed,Lake Hannah,IN,US,0,2022.0,2022-09,Sunday
220,3612.0,2022-12-16,2022-12-22,2022-12-29,Mobile App,Gift Card,23.33,1.24,Completed,New Jenna,OH,US,0,2022.0,2022-12,Friday
221,5374.0,2022-05-09,2022-05-10,2022-05-13,Wholesale,Cash,11.65,0.0,Shipped,New Juanfurt,FL,US,0,2022.0,2022-05,Monday
222,8527.0,2023-07-10,2023-07-11,2023-07-17,Wholesale,Debit Card,3.04,2.61,Completed,East Jaredborough,TX,US,0,2023.0,2023-07,Monday
223,3084.0,2023-10-31,2023-11-03,2023-11-12,Social Commerce,Apple Pay,0.67,45.51,Processing,Chenfurt,NJ,US,0,2023.0,2023-10,Tuesday
224,3294.0,2024-08-07,2024-08-13,2024-08-16,Wholesale,PayPal,23.44,0.0,Shipped,Lake Christineview,FL,US,0,2024.0,2024-08,Wednesday
225,1780.0,2023-10-27,2023-11-03,2023-11-13,Mobile App,Credit Card,2.97,48.94,Completed,Hayesborough,WI,US,0,2023.0,2023-10,Friday
226,1949.0,2024-02-20,,,Mobile App,Debit Card,14.96,48.17,Shipped,New Kimberly,FL,US,0,2024.0,2024-02,Tuesday
227,3584.0,2022-05-12,,,Social Commerce,Gift Card,7.41,0.0,Completed,North Heatherberg,GA,US,0,2022.0,2022-05,Thursday
228,6830.0,2023-09-08,2023-09-14,2023-09-21,Social Commerce,PayPal,15.85,0.0,Shipped,Smithbury,MI,US,0,2023.0,2023-09,Friday
229,8368.0,2024-05-17,2024-05-24,2024-05-30,Wholesale,Cash,5.36,15.68,Completed,Ramirezburgh,WI,US,0,2024.0,2024-05,Friday
230,5207.0,2022-08-25,,,Mobile App,Credit Card,15.22,0.0,Completed,New Amber,AZ,US,0,2022.0,2022-08,Thursday
231,3336.0,2023-10-23,2023-10-29,2023-11-08,Mobile App,Debit Card,15.44,0.0,Completed,Evanburgh,IN,US,0,2023.0,2023-10,Monday
232,3196.0,2023-03-24,,,Online,PayPal,9.82,7.94,Completed,Pamelaborough,WA,US,0,2023.0,2023-03,Friday
233,9072.0,2023-12-14,2023-12-16,2023-12-25,Social Commerce,Debit Card,5.1,0.0,Completed,South Alexisville,MD,US,0,2023.0,2023-12,Thursday
234,4624.0,2024-08-11,2024-08-13,2024-08-19,In-Store,Gift Card,15.58,10.23,Completed,Elizabethchester,NJ,US,0,2024.0,2024-08,Sunday
235,5762.0,2024-02-09,2024-02-14,2024-02-24,Wholesale,Debit Card,0.24,32.75,Completed,Pamelaside,NY,US,0,2024.0,2024-02,Friday
236,683.0,2024-10-21,2024-10-27,2024-11-02,Social Commerce,BNPL,17.4,0.0,Completed,East Carlside,TN,US,0,2024.0,2024-10,Monday
237,8149.0,2023-07-13,2023-07-20,2023-07-28,Online,Credit Card,24.73,68.36,Shipped,Langville,TX,US,0,2023.0,2023-07,Thursday
238,3818.0,2022-03-14,,,Mobile App,Credit Card,9.93,18.14,Completed,Salashaven,FL,US,0,2022.0,2022-03,Monday
239,8288.0,2024-04-06,,,In-Store,BNPL,6.7,0.0,Completed,North Sheilafurt,TX,US,0,2024.0,2024-04,Saturday
240,3414.0,2024-02-16,2024-02-18,2024-02-28,Mobile App,Debit Card,15.07,0.0,Completed,New Josephmouth,NY,US,0,2024.0,2024-02,Friday
241,3508.0,2023-06-03,2023-06-05,2023-06-13,Mobile App,Apple Pay,24.29,0.0,Shipped,South Williamberg,IN,US,0,2023.0,2023-06,Saturday
242,8934.0,2024-11-10,2024-11-13,2024-11-19,Online,Debit Card,16.2,50.67,Completed,New Jennafurt,MA,US,0,2024.0,2024-11,Sunday
243,754.0,2022-11-13,,,Mobile App,PayPal,24.22,0.0,Completed,Joneschester,WA,US,0,2022.0,2022-11,Sunday
244,2716.0,2024-12-29,2025-01-02,2025-01-08,Online,Apple Pay,8.48,0.0,Completed,Smithhaven,GA,US,0,2024.0,2024-12,Sunday
245,9844.0,2022-06-25,,,Wholesale,PayPal,9.55,0.0,Completed,Rachelbury,IL,US,0,2022.0,2022-06,Saturday
246,4537.0,2022-09-09,2022-09-13,2022-09-19,Social Commerce,BNPL,3.93,0.0,On Hold,Patriciatown,IN,US,0,2022.0,2022-09,Friday
247,3310.0,2024-01-28,2024-02-04,2024-02-13,Mobile App,Debit Card,9.31,0.0,On Hold,New Barbaraville,AZ,US,0,2024.0,2024-01,Sunday
248,7394.0,2022-01-26,2022-01-29,2022-02-05,Online,Apple Pay,1.44,0.0,Completed,Smithberg,CA,US,0,2022.0,2022-01,Wednesday
249,1432.0,2024-05-22,2024-05-23,2024-05-28,Wholesale,Cash,20.22,0.0,Completed,Jenkinsland,FL,US,0,2024.0,2024-05,Wednesday
250,1253.0,2023-02-06,2023-02-08,2023-02-14,In-Store,Debit Card,18.64,0.0,Completed,West Scottport,IN,US,0,2023.0,2023-02,Monday
251,7765.0,2023-01-09,2023-01-15,2023-01-24,Online,Debit Card,2.15,38.01,Completed,Baileyberg,CA,US,0,2023.0,2023-01,Monday
252,7362.0,2023-12-26,,,Online,Apple Pay,10.34,0.0,Shipped,New Jeffreytown,NJ,US,0,2023.0,2023-12,Tuesday
253,3967.0,2024-07-22,,,Online,Debit Card,5.65,36.65,Completed,South Shari,TX,US,0,2024.0,2024-07,Monday
254,4369.0,2022-11-29,2022-12-06,2022-12-13,Wholesale,Credit Card,18.55,0.0,Shipped,Port Loganfurt,OH,US,0,2022.0,2022-11,Tuesday
255,2388.0,2023-07-23,2023-07-25,2023-07-29,Social Commerce,Credit Card,18.38,15.58,Processing,Lake Jessicaview,IL,US,0,2023.0,2023-07,Sunday
256,,2023-02-06,2023-02-09,2023-02-17,Mobile App,Gift Card,19.83,0.0,Shipped,Lake Nicolefort,WA,US,1,2023.0,2023-02,Monday
257,6877.0,2024-12-16,2024-12-20,2024-12-25,Mobile App,Cash,3.43,0.0,Completed,Port Williammouth,IL,US,0,2024.0,2024-12,Monday
258,9059.0,2024-08-18,2024-08-24,,Mobile App,Apple Pay,10.03,0.0,On Hold,Port Laura,WA,US,0,2024.0,2024-08,Sunday
259,7703.0,2024-01-25,2024-01-29,2024-02-08,In-Store,Apple Pay,3.92,0.0,Completed,New Nathanshire,MI,US,0,2024.0,2024-01,Thursday
260,2111.0,2023-09-27,2023-10-01,2023-10-09,Online,Debit Card,24.36,0.0,Refunded,North Raymondtown,MO,US,0,2023.0,2023-09,Wednesday
261,7213.0,2023-11-11,2023-11-18,2023-11-25,Wholesale,Gift Card,22.36,0.0,Completed,Ashleyside,PA,US,0,2023.0,2023-11,Saturday
262,3756.0,2023-01-10,2023-01-16,2023-01-22,Social Commerce,Cash,13.06,0.0,Shipped,North Erin,CA,US,0,2023.0,2023-01,Tuesday
263,9755.0,2023-04-12,2023-04-19,2023-04-26,In-Store,PayPal,3.15,0.0,Completed,Tracyshire,NJ,US,0,2023.0,2023-04,Wednesday
264,4286.0,2024-10-31,2024-11-04,2024-11-11,Wholesale,Gift Card,10.23,0.0,On Hold,Washingtonside,MO,US,0,2024.0,2024-10,Thursday
265,7203.0,2024-11-19,2024-11-22,2024-11-27,In-Store,Credit Card,3.21,22.92,Completed,Lake Jeffery,MA,US,0,2024.0,2024-11,Tuesday
266,1983.0,2022-01-21,,,Online,Gift Card,1.64,0.0,On Hold,South Michelle,TN,US,0,2022.0,2022-01,Friday
267,5356.0,2023-04-13,,,Mobile App,PayPal,4.3,0.0,Cancelled,Holdenport,MD,US,0,2023.0,2023-04,Thursday
268,2352.0,2022-11-20,,,Online,PayPal,14.09,0.0,Completed,New Meganbury,MD,US,0,2022.0,2022-11,Sunday
269,1308.0,2024-10-27,2024-11-01,2024-11-09,Social Commerce,PayPal,21.73,0.0,Completed,North Lori,NC,US,0,2024.0,2024-10,Sunday
270,3961.0,2024-09-28,2024-10-01,2024-10-05,Wholesale,Credit Card,6.31,0.0,Completed,Stephaniehaven,CA,US,0,2024.0,2024-09,Saturday
271,1995.0,2023-08-01,2023-08-03,2023-08-10,Social Commerce,Apple Pay,18.32,59.09,Completed,Kathleentown,AZ,US,0,2023.0,2023-08,Tuesday
272,9818.0,2024-01-31,2024-02-07,2024-02-14,Online,Credit Card,6.27,0.92,Completed,Whitneyfurt,WA,US,0,2024.0,2024-01,Wednesday
273,1964.0,2024-03-15,2024-03-22,2024-03-29,In-Store,Apple Pay,0.64,0.0,Completed,Williamsmouth,MD,US,0,2024.0,2024-03,Friday
274,9336.0,2022-02-12,2022-02-17,2022-02-20,Online,PayPal,19.79,5.11,Shipped,East Brendahaven,MA,US,0,2022.0,2022-02,Saturday
275,777.0,2024-03-26,2024-03-31,2024-04-08,Wholesale,Gift Card,2.93,14.87,Completed,East Andrew,TN,US,0,2024.0,2024-03,Tuesday
276,8347.0,2023-05-26,,,Wholesale,Apple Pay,18.14,0.0,Completed,West Janice,TN,US,0,2023.0,2023-05,Friday
277,9133.0,2023-05-01,2023-05-07,,In-Store,Credit Card,9.53,0.0,Cancelled,New Elizabethborough,IN,US,0,2023.0,2023-05,Monday
278,3006.0,2022-11-22,2022-11-27,2022-12-06,In-Store,Debit Card,22.72,0.0,Shipped,Kristinport,PA,US,0,2022.0,2022-11,Tuesday
279,1828.0,2024-08-15,2024-08-20,2024-08-27,Social Commerce,Credit Card,1.84,26.03,Completed,Stephanieside,NJ,US,0,2024.0,2024-08,Thursday
280,1483.0,2022-01-29,,,Social Commerce,Credit Card,0.6,0.0,Completed,Johnsonview,NJ,US,0,2022.0,2022-01,Saturday
281,122.0,2024-04-22,2024-04-29,2024-05-09,In-Store,BNPL,4.85,119.63,Cancelled,East Alicia,MO,US,0,2024.0,2024-04,Monday
282,798.0,2023-05-18,2023-05-25,2023-05-28,Mobile App,BNPL,11.01,32.78,Completed,Jacobtown,MD,US,0,2023.0,2023-05,Thursday
283,6292.0,2023-04-01,2023-04-05,2023-04-08,Mobile App,BNPL,9.62,78.47,Completed,New Davidtown,TN,US,0,2023.0,2023-04,Saturday
284,4257.0,2023-02-10,2023-02-12,2023-02-17,In-Store,Debit Card,22.76,0.0,Completed,Crystalport,WA,US,0,2023.0,2023-02,Friday
285,907.0,2023-05-09,2023-05-16,2023-05-24,In-Store,Gift Card,5.12,0.0,Completed,Lake Veronicafort,IL,US,0,2023.0,2023-05,Tuesday
286,2978.0,2022-12-09,2022-12-13,2022-12-23,Social Commerce,Credit Card,12.18,2.65,Completed,Vanessaside,TN,US,0,2022.0,2022-12,Friday
287,7456.0,2023-06-10,,,Mobile App,Gift Card,8.7,87.86,Completed,Reidside,VA,US,0,2023.0,2023-06,Saturday
288,1492.0,2024-04-24,2024-04-25,2024-05-02,Online,Credit Card,21.86,13.87,Shipped,North Josephberg,VA,US,0,2024.0,2024-04,Wednesday
289,9293.0,2023-12-14,2023-12-21,,Mobile App,PayPal,2.29,0.0,Completed,Jamesbury,MI,US,0,2023.0,2023-12,Thursday
290,8605.0,2023-03-27,2023-03-29,2023-04-07,Online,Debit Card,24.74,0.0,Shipped,North Kimberly,PA,US,0,2023.0,2023-03,Monday
291,4486.0,2022-10-12,,,Mobile App,Credit Card,10.94,124.24,Completed,Mcmillanmouth,NC,US,0,2022.0,2022-10,Wednesday
292,,2023-05-08,2023-05-14,2023-05-19,Mobile App,Debit Card,11.36,12.89,Completed,Port Mary,AZ,US,1,2023.0,2023-05,Monday
293,6634.0,2023-07-10,2023-07-17,2023-07-21,Wholesale,BNPL,4.82,0.0,Completed,Nicholsland,PA,US,0,2023.0,2023-07,Monday
294,8247.0,2023-09-04,2023-09-10,2023-09-13,Wholesale,BNPL,6.97,45.04,Completed,Port Tyler,VA,US,0,2023.0,2023-09,Monday
295,2897.0,2023-12-14,2023-12-20,2023-12-24,Mobile App,PayPal,5.87,0.0,Cancelled,Cindymouth,IN,US,0,2023.0,2023-12,Thursday
296,5206.0,2022-01-06,2022-01-08,2022-01-13,In-Store,Cash,9.7,0.0,Completed,North Richard,GA,US,0,2022.0,2022-01,Thursday
297,5110.0,2022-10-30,2022-11-06,2022-11-09,Wholesale,PayPal,8.41,56.55,Cancelled,East William,IL,US,0,2022.0,2022-10,Sunday
298,8620.0,,2023-03-01,2023-03-05,Social Commerce,BNPL,18.1,0.0,Completed,Fisherside,OH,US,0,,,
299,3913.0,2023-01-26,2023-01-30,2023-02-04,Wholesale,Cash,14.55,5.36,Completed,West Matthew,AZ,US,0,2023.0,2023-01,Thursday
300,2898.0,2023-04-10,2023-04-16,2023-04-20,Mobile App,Cash,11.4,0.0,Completed,Riceland,TN,US,0,2023.0,2023-04,Monday
301,4593.0,2024-09-02,2024-09-07,2024-09-10,Social Commerce,Debit Card,15.0,0.0,Completed,North Rebeccaview,NY,US,0,2024.0,2024-09,Monday
302,8298.0,2022-08-02,2022-08-09,2022-08-14,Mobile App,Apple Pay,9.89,0.0,Completed,Escobarland,OH,US,0,2022.0,2022-08,Tuesday
303,4985.0,2024-02-29,2024-03-03,2024-03-10,Online,Gift Card,12.68,84.53,Completed,North Lawrence,NY,US,0,2024.0,2024-02,Thursday
304,2226.0,2023-08-02,2023-08-06,2023-08-13,Online,Debit Card,22.92,0.0,Completed,Jacobstad,OH,US,0,2023.0,2023-08,Wednesday
305,1788.0,2022-12-13,2022-12-14,2022-12-17,Social Commerce,Apple Pay,11.73,47.97,Completed,Kellychester,MI,US,0,2022.0,2022-12,Tuesday
306,843.0,2024-07-15,2024-07-22,,Wholesale,Debit Card,10.18,0.0,Completed,Lake Shannonland,GA,US,0,2024.0,2024-07,Monday
307,9910.0,2024-08-31,2024-09-05,2024-09-15,Social Commerce,Credit Card,24.45,0.0,Cancelled,New Lance,OH,US,0,2024.0,2024-08,Saturday
308,3602.0,2024-07-15,2024-07-18,2024-07-22,Mobile App,Apple Pay,2.9,0.0,Shipped,Davisburgh,MA,US,0,2024.0,2024-07,Monday
309,7433.0,2022-04-27,2022-04-28,2022-05-03,In-Store,Cash,2.07,18.13,Completed,Aguilarborough,MI,US,0,2022.0,2022-04,Wednesday
310,4900.0,2023-11-06,2023-11-10,,Social Commerce,Debit Card,12.37,0.0,Completed,Bakerport,MA,US,0,2023.0,2023-11,Monday
311,7512.0,2024-07-16,2024-07-17,2024-07-25,In-Store,Debit Card,0.99,36.49,Completed,Youngstad,NY,US,0,2024.0,2024-07,Tuesday
312,1377.0,2022-11-01,2022-11-08,2022-11-15,Social Commerce,BNPL,16.01,5.4,Processing,Port Brianna,CA,US,0,2022.0,2022-11,Tuesday
313,3070.0,2024-01-28,2024-02-02,2024-02-09,Wholesale,Gift Card,19.05,0.0,Completed,Pooleberg,TX,US,0,2024.0,2024-01,Sunday
314,1685.0,2022-08-04,2022-08-07,2022-08-15,Mobile App,PayPal,37.629999999999995,0.0,Completed,Port Connor,IN,US,0,2022.0,2022-08,Thursday
315,7056.0,2022-10-16,2022-10-19,2022-10-22,Mobile App,BNPL,23.42,0.0,Shipped,Carolhaven,MO,US,0,2022.0,2022-10,Sunday
316,2539.0,2023-05-03,2023-05-09,2023-05-19,Wholesale,Credit Card,15.64,59.15,On Hold,Huynhbury,MA,US,0,2023.0,2023-05,Wednesday
317,5959.0,2024-08-03,2024-08-08,2024-08-13,In-Store,Cash,24.69,0.0,Completed,Tammymouth,GA,US,0,2024.0,2024-08,Saturday
318,1742.0,2023-12-22,2023-12-26,2024-01-02,Wholesale,Apple Pay,8.96,15.93,Completed,Robertoview,WI,US,0,2023.0,2023-12,Friday
319,7102.0,2022-02-17,2022-02-18,2022-02-28,Social Commerce,PayPal,19.15,0.0,Completed,South Charles,TN,US,0,2022.0,2022-02,Thursday
320,1718.0,2024-10-25,2024-11-01,2024-11-09,Mobile App,Debit Card,0.43,3.19,Cancelled,Stephanieville,PA,US,0,2024.0,2024-10,Friday
321,2890.0,2023-07-03,2023-07-10,2023-07-20,Mobile App,Apple Pay,0.83,0.0,Completed,Port Suzanne,TX,US,0,2023.0,2023-07,Monday
322,6313.0,2023-11-28,2023-11-29,2023-12-06,Online,BNPL,2.29,0.0,Completed,Port Suzanne,WI,US,0,2023.0,2023-11,Tuesday
323,1442.0,2022-03-02,2022-03-03,2022-03-12,Wholesale,PayPal,10.39,0.0,Completed,Noahmouth,GA,US,0,2022.0,2022-03,Wednesday
324,2147.0,2024-02-16,2024-02-23,2024-03-01,Mobile App,Apple Pay,3.02,0.0,Completed,East Gregoryport,TN,US,0,2024.0,2024-02,Friday
325,1497.0,2022-01-30,2022-02-04,2022-02-08,Mobile App,BNPL,22.28,19.65,Completed,Nicholasville,IL,US,0,2022.0,2022-01,Sunday
326,1827.0,,2024-11-25,2024-12-02,Social Commerce,Apple Pay,8.12,68.07,Completed,North Andreastad,NY,US,0,,,
327,6285.0,2023-04-02,2023-04-08,2023-04-11,Social Commerce,Gift Card,10.79,0.0,Completed,Mooreburgh,MO,US,0,2023.0,2023-04,Sunday
328,4698.0,2022-04-03,2022-04-07,2022-04-11,In-Store,PayPal,17.76,0.0,Completed,North Stacyshire,NC,US,0,2022.0,2022-04,Sunday
329,2265.0,2024-05-02,2024-05-06,2024-05-10,Social Commerce,Gift Card,24.63,3.57,Completed,South Heather,AZ,US,0,2024.0,2024-05,Thursday
330,715.0,2022-03-21,,,Mobile App,PayPal,13.02,0.0,Completed,Lake Thomastown,MA,US,0,2022.0,2022-03,Monday
331,552.0,2023-10-06,2023-10-10,2023-10-17,In-Store,Cash,11.1,0.0,Shipped,Judyfurt,TX,US,0,2023.0,2023-10,Friday
332,2985.0,2024-09-20,2024-09-25,2024-10-02,Social Commerce,Cash,21.32,64.36,Completed,Pennyview,GA,US,0,2024.0,2024-09,Friday
333,7427.0,2022-02-18,2022-02-24,2022-02-28,Wholesale,Apple Pay,0.48,0.0,Completed,Newmanbury,FL,US,0,2022.0,2022-02,Friday
334,7261.0,2022-02-24,2022-02-27,2022-03-07,Online,Apple Pay,12.9,0.0,Completed,West Michaela,TX,US,0,2022.0,2022-02,Thursday
335,2154.0,2022-01-17,2022-01-18,2022-01-27,Mobile App,Gift Card,20.82,0.0,Completed,Elliottmouth,MI,US,0,2022.0,2022-01,Monday
336,4963.0,2024-09-25,2024-09-27,2024-10-04,In-Store,PayPal,24.39,0.0,Shipped,Evanfort,WA,US,0,2024.0,2024-09,Wednesday
337,3634.0,2022-04-02,2022-04-08,2022-04-13,Online,Cash,5.6,10.66,Cancelled,South Max,VA,US,0,2022.0,2022-04,Saturday
338,2122.0,2024-02-24,2024-02-26,2024-02-29,Social Commerce,BNPL,7.32,40.95,Completed,Morrismouth,MI,US,0,2024.0,2024-02,Saturday
339,11.0,2024-02-24,2024-02-29,2024-03-05,Wholesale,Gift Card,9.31,0.0,Shipped,East Laura,CA,US,0,2024.0,2024-02,Saturday
340,7043.0,2022-12-06,2022-12-12,,Mobile App,BNPL,21.4,0.0,Completed,Lake Meganbury,TX,US,0,2022.0,2022-12,Tuesday
341,5615.0,2022-06-07,,,Online,Gift Card,23.64,0.0,Processing,West Tammymouth,MO,US,0,2022.0,2022-06,Tuesday
342,4009.0,2022-11-01,2022-11-08,2022-11-17,Social Commerce,Credit Card,3.2,0.0,On Hold,Robertsville,MO,US,0,2022.0,2022-11,Tuesday
343,9341.0,2022-01-05,2022-01-07,2022-01-16,Wholesale,BNPL,13.0,0.0,Completed,Joshuaview,TN,US,0,2022.0,2022-01,Wednesday
344,8890.0,2024-07-28,2024-07-31,2024-08-04,In-Store,Credit Card,24.7,27.68,Completed,North Richardview,VA,US,0,2024.0,2024-07,Sunday
345,3712.0,2023-07-13,2023-07-18,2023-07-25,Wholesale,Apple Pay,1.62,16.81,Completed,Aaronhaven,TN,US,0,2023.0,2023-07,Thursday
346,2324.0,2024-02-14,,,Social Commerce,BNPL,0.62,0.0,Completed,South Brandon,IN,US,0,2024.0,2024-02,Wednesday
347,837.0,2022-05-06,2022-05-09,2022-05-17,Social Commerce,PayPal,7.61,0.0,Completed,Michelleton,GA,US,0,2022.0,2022-05,Friday
348,9222.0,2024-10-23,2024-10-30,2024-11-08,Online,Apple Pay,5.79,50.92,Cancelled,Richardville,WA,US,0,2024.0,2024-10,Wednesday
349,5888.0,2022-12-22,,,Mobile App,BNPL,16.61,0.0,Completed,Port Tammy,OH,US,0,2022.0,2022-12,Thursday
350,5619.0,2022-06-02,2022-06-08,2022-06-16,Online,Gift Card,23.33,0.0,Completed,Jasonfurt,TN,US,0,2022.0,2022-06,Thursday
351,9242.0,2023-10-23,2023-10-30,,In-Store,Cash,0.57,63.87,Completed,South Yvonne,NC,US,0,2023.0,2023-10,Monday
352,4374.0,2022-03-04,2022-03-06,2022-03-13,Online,Debit Card,19.09,0.0,Shipped,Lake Samantha,AZ,US,0,2022.0,2022-03,Friday
353,1725.0,2023-05-26,2023-06-01,,Online,Debit Card,6.07,0.0,Completed,Clarkland,NY,US,0,2023.0,2023-05,Friday
354,3272.0,2023-02-01,2023-02-07,2023-02-17,Social Commerce,Credit Card,4.43,0.0,Completed,Lake Kyle,TN,US,0,2023.0,2023-02,Wednesday
